math_skill,programming_skill,communication_skill,creativity,analytical_thinking,memory,attention_to_detail,teamwork,leadership,stress_tolerance,adaptability,curiosity,math_interest,physics_interest,chemistry_interest,biology_interest,it_interest,economics_interest,humanities_interest,art_interest,sports_interest,desired_salary,preferred_work_env,work_life_balance,chosen_field
4.6,4.7,3.4,3.3,4.7,3.1,4.4,1.8,3.2,2.6,4.0,3.1,4.9,2.7,2.7,4.5,4.9,2.3,2.6,1.9,3.2,262650.3583886732,3,2.3549740898895566,Data Science
3.0,4.1,3.6,2.8,4.6,3.4,4.1,3.2,2.0,2.8,3.6,3.2,4.2,3.2,3.7,1.0,5.0,2.7,2.3,2.9,1.6,148075.1548907604,1,4.776838793116445,Data Science
4.3,5.0,4.8,2.9,4.3,3.5,3.4,2.6,2.5,4.9,3.2,2.7,4.2,3.9,2.5,2.9,4.4,1.5,1.3,1.9,2.7,170125.9233334422,1,3.4288642395849904,Data Science
5.0,4.1,3.0,3.7,4.7,4.3,4.2,4.2,3.7,2.8,3.7,2.5,5.0,1.0,3.7,1.2,4.6,2.9,3.1,1.8,4.3,126953.25118988415,2,2.642514558214017,Data Science
4.4,5.0,2.0,4.5,4.5,1.0,3.6,2.0,2.4,2.9,1.0,3.2,4.0,4.4,2.7,3.9,5.0,4.1,1.6,1.9,2.8,208630.68189205165,2,3.0914437841966698,Data Science
4.8,4.2,3.1,4.0,3.8,4.3,4.3,2.6,2.9,3.0,1.3,4.5,4.5,3.4,4.0,2.0,4.9,2.7,2.6,1.0,2.9,152873.07048972172,2,3.1251540109393128,Software Engineering
4.2,3.8,2.5,2.5,4.9,2.1,3.7,3.8,3.4,3.8,3.9,4.9,4.4,1.5,3.3,2.3,4.3,3.1,2.6,1.7,4.3,135467.3718448733,2,3.3048774229396294,Data Science
5.0,4.0,3.6,2.7,4.8,2.7,4.1,3.6,2.5,1.6,3.8,1.9,4.8,4.0,2.6,4.2,4.9,2.3,3.0,1.5,2.6,170715.8338371302,2,3.6967174615303238,Data Science
2.7,5.0,2.6,5.0,4.6,1.3,3.3,4.5,4.1,5.0,3.0,2.9,4.3,2.3,2.6,3.2,4.4,1.3,2.1,1.7,1.0,204865.53257956548,1,2.613552769506377,Software Engineering
4.0,4.8,3.9,3.8,5.0,1.8,5.0,4.5,3.7,4.8,1.3,2.5,4.1,3.7,1.9,3.8,5.0,3.7,2.2,1.6,2.2,236232.85073835,2,2.2245372053748333,Data Science
5.0,5.0,3.6,3.5,5.0,3.7,4.9,2.9,4.8,4.2,3.5,4.3,4.3,1.8,3.3,2.9,4.6,4.2,2.1,2.4,2.7,219650.54126757866,1,4.061500625046335,Data Science
4.6,4.5,4.1,4.3,4.6,3.3,4.6,1.9,4.2,4.7,4.2,1.8,3.5,3.7,2.2,3.3,5.0,2.3,1.7,2.4,1.7,145896.47117973556,2,3.5984848676700874,Data Science
5.0,4.2,4.2,3.1,4.1,1.9,4.3,2.9,3.3,2.9,4.0,2.7,3.5,2.9,1.0,3.3,5.0,2.0,3.0,2.7,4.2,188530.3735395584,1,2.7057878593985434,Data Science
4.3,5.0,3.7,4.3,4.3,4.0,5.0,3.0,2.3,2.3,4.2,5.0,4.0,1.9,3.9,2.2,5.0,3.5,2.0,2.5,3.4,171917.7075996221,2,5.076691416574239,Data Science
4.5,4.0,2.3,4.1,4.7,3.3,4.9,2.2,4.4,2.5,5.0,3.6,4.0,1.0,3.8,2.6,4.6,3.8,2.7,2.9,1.8,244165.2637331065,2,3.0367637310654803,Data Science
3.9,3.7,4.3,3.7,4.9,1.2,4.8,2.5,2.2,2.9,2.0,3.0,4.4,4.1,4.5,4.5,3.8,2.1,1.0,1.5,2.4,198475.27268521246,1,3.438045231419205,Data Science
3.8,5.0,4.6,2.3,4.2,2.7,3.8,3.5,2.3,5.0,4.2,3.2,5.0,4.1,2.4,2.2,4.7,3.9,2.1,1.3,2.2,176671.221138253,3,3.439467516539336,Data Science
5.0,3.6,1.6,3.7,4.7,1.0,4.0,2.0,1.6,2.0,3.6,2.0,4.0,1.4,4.3,3.4,3.7,2.0,2.4,3.0,3.8,163994.26903839514,3,3.788412171955598,Economics
3.6,5.0,1.9,3.3,4.5,4.6,4.2,2.7,1.6,2.4,2.2,2.2,4.5,1.0,1.5,2.9,4.7,2.8,2.0,2.0,3.0,199536.39991179973,1,3.8417069829501287,Data Science
4.6,5.0,3.8,2.7,4.6,2.2,4.1,2.6,2.5,1.7,2.9,2.4,3.0,5.0,4.1,2.6,4.7,1.8,3.2,3.3,3.2,226058.8789883405,1,3.98669243431587,Data Science
4.8,4.4,3.9,2.1,4.4,1.8,5.0,3.7,2.9,3.8,4.1,4.1,5.0,2.7,2.5,2.0,4.9,2.8,1.7,1.9,4.5,222870.6185778752,2,4.964315084902532,Data Science
4.5,4.6,2.2,3.5,4.7,2.5,4.5,1.7,2.7,2.2,2.7,4.4,5.0,4.3,2.5,3.9,4.7,3.0,1.9,3.3,4.4,213520.33883011938,2,3.900192375549256,Data Science
4.2,5.0,2.5,4.7,3.9,3.4,4.5,2.2,3.4,4.3,1.0,3.5,3.3,2.0,4.6,2.4,4.2,2.8,3.4,1.1,1.9,247384.42574308318,1,4.986161874830186,Data Science
3.8,4.7,2.3,3.0,4.5,1.3,4.3,2.9,4.2,2.2,1.7,2.6,4.0,3.0,1.1,2.4,4.3,3.6,1.4,1.2,2.8,194394.87631235292,2,3.551333700499739,Data Science
4.3,4.0,3.2,4.1,5.0,3.6,3.0,3.0,3.0,3.9,3.2,4.3,4.7,4.6,2.6,3.1,5.0,2.4,1.4,1.8,2.3,203515.28643938972,2,2.0321535762923553,Design
4.1,4.5,2.9,3.8,5.0,3.7,4.6,4.7,1.4,4.5,2.6,3.8,4.0,2.1,3.7,1.1,5.0,4.3,2.1,2.3,2.2,210350.22310816508,1,3.768915970420983,Data Science
4.4,4.0,2.6,4.9,4.6,3.8,3.9,2.2,4.1,1.7,2.6,3.0,4.6,2.8,3.4,3.7,5.0,2.0,1.8,2.9,3.9,118221.32468335213,2,3.7811839202817614,Data Science
3.9,4.2,2.7,2.8,4.1,4.7,4.3,2.8,3.5,3.5,4.1,2.3,4.7,2.1,2.8,3.1,4.8,3.1,2.6,1.8,3.2,145849.282221582,3,3.1981263384417518,Data Science
4.9,4.1,3.5,3.7,4.7,1.9,4.9,5.0,3.0,2.0,3.0,4.0,4.2,2.9,3.3,4.2,5.0,3.8,1.7,2.4,2.3,218048.6744948345,3,4.420975712628491,Data Science
4.5,4.4,3.3,3.4,5.0,2.9,3.7,2.6,3.2,4.2,3.6,2.1,5.0,3.3,4.3,2.8,4.9,3.8,2.9,2.8,3.9,165821.09709626512,3,2.2579888061710234,Data Science
5.0,4.1,3.0,4.1,4.4,3.8,3.8,4.0,3.3,2.9,3.1,1.7,4.6,2.9,1.7,2.3,4.6,2.4,1.0,2.8,2.9,77672.24058435547,1,5.207970351743516,Economics
4.1,4.7,3.6,4.2,4.1,1.0,4.7,2.2,1.0,3.1,3.8,2.9,4.3,2.8,2.6,1.7,4.4,3.5,2.2,2.3,2.0,171832.357703895,1,2.513201932844077,Data Science
3.6,5.0,3.8,3.4,4.4,2.4,4.8,4.9,2.4,4.1,3.0,2.8,5.0,3.0,3.3,3.2,4.0,3.3,1.6,1.3,2.5,156357.50086633745,3,4.323906031304265,Data Science
4.0,4.0,1.8,3.8,3.9,1.8,3.3,2.9,2.8,2.7,2.0,1.8,4.7,2.4,3.3,2.1,4.8,4.3,2.4,2.0,3.3,169170.0671461404,2,4.755893149007973,Data Science
4.5,4.1,2.5,2.9,4.0,3.9,3.2,3.5,2.1,2.5,2.1,4.4,4.5,3.8,4.3,3.2,4.2,2.8,1.5,1.9,2.9,173962.9961058481,3,3.829687328816229,Data Science
5.0,4.6,3.5,3.0,5.0,3.0,5.0,3.2,1.0,1.0,3.6,4.3,4.1,5.0,4.7,3.2,4.9,3.9,3.3,2.6,3.2,210253.5538913992,2,4.490123006009599,Data Science
4.7,3.9,3.0,3.1,4.3,4.0,3.6,4.6,3.8,4.1,2.5,2.9,3.8,2.5,3.5,4.3,4.3,2.6,1.9,1.4,3.6,147420.4350715826,2,3.343687719058381,Data Science
4.2,4.3,2.4,3.5,4.8,2.8,4.6,2.2,4.0,3.1,4.5,5.0,4.3,2.6,2.8,3.6,5.0,2.3,2.3,2.1,3.6,247925.59620334604,3,3.384485745237623,Data Science
4.3,3.6,3.2,4.9,4.5,3.7,3.6,2.6,3.5,3.1,3.8,2.4,3.6,4.1,2.1,3.5,4.9,1.3,2.7,1.9,3.1,163881.78462154994,1,4.798073201786327,Data Science
5.0,3.9,4.5,3.3,5.0,1.6,4.6,2.3,1.6,3.2,4.0,2.2,3.8,2.9,2.9,3.5,5.0,2.9,3.3,2.3,2.7,107479.46884037275,2,1.2991893147314921,Data Science
4.8,3.7,2.3,2.8,4.5,3.7,4.5,3.0,3.7,3.8,3.4,1.3,4.1,3.0,3.7,1.7,4.7,1.4,2.7,2.3,1.7,119127.2157988068,1,3.809945497267408,Data Science
4.6,4.3,2.9,3.8,4.1,2.7,4.5,4.8,1.8,3.5,3.6,1.1,4.7,3.9,3.6,2.9,4.8,3.2,1.0,2.3,2.6,148283.00230509078,3,2.944027206960508,Data Science
4.5,4.7,2.5,3.9,4.7,2.0,4.4,3.4,2.4,2.5,2.0,2.6,4.5,2.5,1.5,2.3,4.5,3.8,2.4,2.7,2.3,186369.78505857044,2,1.561562800798773,Data Science
5.0,4.7,3.0,4.1,5.0,2.0,4.4,3.1,3.8,2.6,2.4,3.2,5.0,1.8,2.0,2.5,4.6,1.2,3.0,2.1,2.7,253018.68921159377,2,3.5181046821414954,Data Science
3.7,3.9,3.4,3.4,4.4,2.5,4.6,2.5,2.9,5.0,1.6,1.1,4.9,2.3,2.7,2.2,4.6,4.6,2.6,2.7,1.6,128198.0818551209,3,1.2287370724116582,Data Science
4.1,4.1,3.1,2.9,4.1,3.2,4.2,2.6,3.1,1.5,3.3,2.6,4.6,3.4,4.1,3.1,5.0,2.7,1.8,2.1,3.8,208393.1584660311,3,3.7631463151392786,Data Science
5.0,4.5,3.8,3.2,4.3,3.8,4.9,2.1,2.4,2.8,4.6,3.6,3.8,2.9,2.8,1.8,4.7,2.7,1.7,2.0,4.5,163633.3597754768,1,3.5397368450402116,Data Science
3.0,4.5,4.3,4.5,4.5,1.7,5.0,2.9,2.8,2.1,1.8,3.6,4.8,3.2,2.2,1.9,4.1,2.4,1.3,1.2,3.7,120642.12623317647,1,3.339717937764669,Data Science
4.6,5.0,2.6,4.6,4.0,4.6,4.1,2.8,1.1,2.5,2.0,2.4,4.4,4.0,3.2,3.3,4.3,2.1,3.3,1.8,4.7,169062.24605036102,3,3.5018303489148033,Data Science
4.5,5.0,2.5,4.3,5.0,3.0,3.2,2.5,4.8,3.3,3.7,2.9,4.4,1.1,3.8,4.1,4.3,2.8,1.8,2.5,2.5,221910.34154323512,1,3.285083397352206,Data Science
3.4,4.2,3.8,3.3,4.5,4.0,3.9,1.5,2.8,2.5,2.0,2.8,4.7,3.0,3.3,4.8,4.6,3.3,1.6,1.7,2.4,158455.86428152403,3,3.7875806380377006,Design
4.9,4.3,1.8,3.2,4.2,3.2,4.9,5.0,3.1,1.3,3.1,3.1,4.8,3.0,3.1,2.4,4.6,3.5,1.0,2.0,3.7,253832.80234524902,2,2.8649707807848244,Data Science
4.6,4.3,2.3,2.3,4.6,2.4,4.2,2.8,3.4,3.8,3.1,2.7,4.5,2.7,1.4,4.1,5.0,5.0,3.6,1.5,2.7,293019.28185915644,1,3.467559507534212,Medicine
4.2,4.3,2.8,3.3,4.3,3.4,4.5,3.3,2.9,2.8,4.4,3.1,5.0,2.0,3.6,2.3,4.5,2.6,1.7,1.9,4.2,182043.5027902938,3,4.277672655005169,Data Science
5.0,4.2,3.6,4.0,4.6,1.9,5.0,2.6,2.4,4.6,3.6,3.3,4.0,3.8,5.0,3.9,4.9,3.7,1.8,2.0,2.6,154127.25200759055,1,3.218044107379186,Data Science
3.6,3.8,3.1,2.1,4.2,2.4,3.6,1.0,3.3,3.0,3.8,1.9,4.9,4.5,3.3,2.4,4.8,2.3,1.4,2.6,2.9,234229.3044052513,3,3.6432523434187076,Data Science
4.8,3.6,3.1,3.9,4.5,3.3,4.1,3.9,2.2,1.9,3.0,1.6,3.4,4.1,2.0,1.7,4.4,2.1,1.9,1.5,3.5,209080.53590209718,2,2.4800068395075714,Data Science
4.5,4.3,4.2,2.7,4.3,4.0,4.0,3.9,4.7,2.6,3.7,1.8,4.9,3.2,3.5,2.4,4.0,3.5,1.0,2.0,3.9,188635.39811428663,2,3.759407036828158,Data Science
5.0,3.4,3.1,3.5,4.1,1.8,3.9,1.9,2.9,2.4,3.3,3.6,4.8,2.6,3.3,4.0,4.9,4.9,2.7,3.2,1.0,184350.42545131044,1,3.2408539992382255,Data Science
4.5,5.0,2.4,2.9,4.5,2.8,4.1,5.0,5.0,3.3,3.4,2.8,4.0,2.8,3.8,4.3,5.0,1.5,1.8,1.3,4.2,161442.70223398504,1,3.9119068768610976,Data Science
5.0,4.6,2.8,4.1,4.1,2.1,3.8,4.1,3.9,3.5,4.1,2.1,4.7,2.9,3.8,2.9,4.5,3.5,2.6,1.8,2.9,132370.17148612562,1,1.5015511860056483,Data Science
4.9,4.3,3.7,3.3,4.8,3.7,3.8,4.1,2.8,2.5,2.3,3.3,4.5,3.4,3.4,3.6,5.0,3.0,1.5,1.0,1.8,235590.689283881,3,3.3137455342232647,Data Science
4.5,4.5,4.6,4.6,5.0,5.0,4.7,4.1,3.8,3.6,3.4,2.6,3.9,2.9,3.6,3.1,4.3,2.8,1.8,2.2,3.5,211781.6116609636,3,3.099958839220358,Data Science
4.9,4.6,2.3,4.2,4.2,4.1,4.6,4.4,3.0,2.2,1.7,1.8,3.7,3.9,4.1,3.6,4.7,5.0,1.9,2.3,3.0,164776.13700914485,1,3.563122264915651,Data Science
4.2,4.7,2.5,3.1,4.3,3.9,4.3,2.5,2.6,3.0,4.6,1.8,4.8,3.5,2.1,4.5,4.9,2.5,1.0,2.3,3.0,133617.91809302464,2,2.6651084718914904,Data Science
3.5,4.3,3.0,3.7,4.1,3.5,5.0,3.5,3.1,1.6,2.2,2.9,4.2,4.0,3.5,5.0,4.3,3.0,1.0,1.0,3.7,202347.69223353104,1,2.482084018235825,Data Science
4.1,4.3,2.2,2.7,4.6,1.2,3.9,4.9,2.7,2.5,2.7,2.7,4.8,3.5,2.6,2.8,5.0,1.5,2.0,2.3,2.2,174818.85284289162,3,2.7706588313584932,Data Science
4.6,4.3,2.5,4.1,4.5,2.8,4.4,3.7,2.0,3.9,4.4,1.6,4.6,2.7,3.7,1.8,5.0,1.4,1.8,2.5,2.3,142046.9303194333,2,2.610529421010512,Data Science
5.0,4.4,3.1,3.1,4.5,3.2,5.0,3.7,2.3,2.3,2.2,2.8,4.1,3.5,1.0,3.5,4.8,4.3,2.6,1.8,3.8,172436.96352535646,2,1.9525545940445839,Data Science
5.0,4.9,2.8,2.7,4.4,3.2,4.6,1.0,3.0,3.2,2.7,4.3,4.7,4.3,2.8,3.9,5.0,4.3,1.2,2.0,2.7,202016.45407843473,2,2.6779217988700568,Data Science
4.2,4.8,3.4,4.2,5.0,3.3,4.4,2.0,5.0,1.6,3.1,3.8,4.9,1.8,2.6,2.2,3.9,3.1,1.5,3.1,3.6,181863.0877596348,1,3.121840374103305,Data Science
3.6,4.4,2.0,4.4,4.6,3.2,5.0,2.4,4.7,2.6,2.8,5.0,4.4,1.6,3.3,2.8,4.8,2.9,3.6,2.5,1.9,185604.60609107345,3,2.443847811334006,Data Science
4.4,4.3,3.1,4.3,4.6,2.7,3.8,4.3,1.6,2.4,4.7,3.5,4.5,3.0,2.1,2.9,4.6,3.2,1.0,2.4,4.0,170827.9593695742,1,4.017678714644646,Computer Science
4.5,4.5,4.0,3.9,4.5,2.8,4.6,4.3,3.1,2.5,2.0,1.6,4.8,3.6,3.6,2.9,5.0,2.5,2.7,2.2,2.4,206663.86382929925,2,1.918343220871715,Data Science
5.0,4.5,3.2,3.7,5.0,3.9,3.8,1.3,4.1,3.9,3.6,2.2,4.7,2.3,3.7,4.0,4.5,4.1,2.1,2.5,1.7,190449.6527679705,2,2.9595324900682654,Data Science
4.6,4.1,3.8,3.1,3.4,3.1,4.0,3.4,5.0,5.0,2.8,2.2,4.8,2.6,3.4,2.3,4.8,2.2,2.8,1.8,3.7,123085.47225665164,2,4.386052258646899,Data Science
4.0,4.2,4.2,3.1,4.6,2.6,3.4,2.9,2.0,3.3,4.1,1.0,4.3,3.5,1.0,4.3,4.9,4.1,1.6,1.9,2.8,276219.4071398193,1,4.554484288397653,Data Science
4.7,4.5,3.4,4.1,5.0,4.2,4.4,2.7,2.8,1.7,3.7,2.0,4.3,3.7,2.8,2.5,4.2,4.2,1.4,1.8,1.2,179106.25284864448,1,4.029800148556591,Data Science
3.9,4.4,2.9,3.0,5.0,1.6,4.5,2.6,3.4,2.7,3.9,2.1,5.0,3.0,1.7,3.7,4.6,1.3,2.2,2.8,4.3,162974.16528301052,1,3.61625444426059,Data Science
4.3,4.0,3.3,3.6,5.0,3.7,4.4,2.1,1.9,3.6,2.8,3.2,5.0,1.5,4.4,4.0,3.9,5.0,2.2,1.9,3.5,136013.64133775688,3,4.196597315670722,Data Science
5.0,4.5,3.1,3.2,4.3,2.3,3.6,2.9,1.3,3.2,3.0,3.1,4.2,5.0,4.4,1.8,4.8,2.4,1.3,1.4,3.4,149337.8894218692,2,4.274260819220164,Data Science
4.3,4.3,3.2,3.5,4.2,3.4,4.4,3.5,1.3,3.2,1.0,2.8,4.8,4.0,3.3,3.7,4.6,2.5,3.9,2.7,1.8,101940.12353101542,3,2.8504626727136055,Data Science
4.3,4.0,3.4,4.4,3.9,3.1,4.7,2.6,1.9,3.4,4.0,3.9,4.7,3.1,2.1,3.9,5.0,1.9,2.3,2.6,3.9,176625.46713927508,3,2.8139459406830847,Data Science
3.9,3.8,3.0,2.9,4.6,4.0,3.6,3.1,3.9,2.9,3.7,2.7,4.6,3.4,2.4,5.0,4.9,4.3,2.7,2.4,4.4,188456.16200363627,3,3.3706694101091537,Data Science
4.1,3.8,3.1,3.6,4.2,2.7,4.0,1.9,4.0,4.2,4.0,2.9,4.5,1.9,3.4,3.2,5.0,4.1,2.2,2.2,4.0,138791.7598328765,1,4.411710249611225,Data Science
4.6,4.5,4.7,4.2,4.6,2.7,5.0,3.6,2.3,2.8,2.1,1.0,4.7,4.8,1.4,3.1,4.4,3.5,1.9,1.4,2.0,142636.47606071067,1,4.399428294664417,Data Science
5.0,4.6,3.6,3.3,5.0,1.9,4.8,2.7,4.5,3.6,2.9,2.8,4.8,3.5,2.6,3.1,5.0,1.6,2.5,2.5,4.2,147795.5834413543,2,3.504572868874313,Data Science
3.8,5.0,3.8,3.9,4.9,5.0,5.0,2.3,4.6,3.4,3.5,1.3,4.4,2.2,3.8,4.1,3.9,3.0,2.8,2.1,3.7,195802.44604321878,1,3.9071924166844325,Data Science
4.6,4.5,4.9,3.5,4.5,4.0,3.9,2.4,2.4,2.7,2.8,3.7,4.3,3.7,3.9,2.3,5.0,3.9,1.0,2.4,2.5,238637.92411495993,2,3.08671505178115,Data Science
5.0,4.7,4.4,3.6,5.0,5.0,3.4,3.2,3.1,2.6,3.5,3.0,4.1,3.0,4.2,3.2,5.0,2.7,2.3,1.5,2.5,175379.91261453324,2,5.0168299961231515,Data Science
4.4,4.2,4.0,2.9,4.9,4.4,4.2,5.0,3.6,3.7,4.4,4.6,4.6,3.8,4.4,1.8,4.0,2.9,1.0,2.0,3.3,167596.2555275193,3,3.3867255615170473,Data Science
3.7,4.2,3.0,3.5,4.9,2.3,4.2,3.0,3.1,3.1,3.4,3.8,4.7,3.5,1.4,3.1,4.9,3.7,1.5,1.8,2.4,204138.62549511046,1,3.7018993676268854,Data Science
4.8,4.2,3.4,4.2,4.5,2.6,4.2,1.9,2.3,2.3,3.0,3.8,5.0,3.1,3.5,3.2,3.9,1.9,2.5,2.7,3.8,171998.46069914752,1,1.90413243151922,Data Science
4.0,5.0,2.4,3.1,4.1,3.3,5.0,2.0,1.0,4.1,4.6,1.0,4.7,3.2,2.2,1.6,5.0,3.2,2.2,1.8,2.2,69526.19064267242,1,2.7105958486630106,Data Science
4.0,3.9,2.8,4.1,5.0,1.0,4.1,3.3,3.2,4.9,1.0,1.0,5.0,3.8,2.4,3.2,4.8,2.4,2.1,2.4,5.0,223355.30500284935,3,4.89145851219366,Data Science
5.0,4.4,3.0,2.8,5.0,1.9,4.1,3.4,3.6,4.0,4.8,3.5,4.0,2.7,3.3,5.0,4.1,4.2,2.1,2.7,2.9,142090.5316443153,2,3.910698054910416,Data Science
3.7,4.1,3.4,2.3,4.6,2.2,4.6,2.8,3.9,2.7,1.6,1.5,3.5,3.6,5.0,3.4,5.0,4.1,1.6,3.0,2.5,159358.14587077385,2,3.3331261392509517,Data Science
5.0,4.2,3.9,2.6,4.7,4.2,4.6,5.0,3.6,2.6,5.0,4.6,3.7,2.2,2.0,3.6,4.9,3.6,1.0,1.8,2.9,98013.57528056751,2,2.526482631727866,Data Science
5.0,4.1,3.9,4.6,4.8,1.5,3.8,4.3,2.8,3.1,3.8,3.7,4.6,2.8,2.7,3.9,4.9,2.7,2.8,2.1,2.1,145846.3185493495,1,2.717007330952187,Data Science
5.0,4.6,3.2,3.3,4.6,4.1,3.7,2.7,4.2,4.0,1.9,2.8,4.9,3.7,4.0,3.4,4.9,3.3,3.1,1.9,3.0,134326.40254570308,3,4.480376436251576,Data Science
4.4,3.9,2.4,3.3,4.5,3.9,4.0,3.4,2.7,2.3,2.7,3.3,5.0,2.7,1.8,4.0,4.3,3.3,2.0,2.1,2.5,207906.69511869588,1,0.6343499140099911,Linguistics
5.0,4.2,1.6,4.5,4.3,2.6,4.5,2.3,2.1,2.1,4.9,4.2,4.8,1.0,3.6,3.5,4.2,3.3,2.7,2.5,2.3,180596.9089387788,2,3.617601639428078,Data Science
4.9,4.7,3.6,2.9,4.9,3.0,3.9,3.8,2.5,1.4,2.0,2.8,4.8,2.1,2.8,1.8,5.0,4.7,3.1,2.8,3.9,86765.42140185589,3,3.6417385857760842,Data Science
3.7,3.3,2.6,3.6,4.6,3.1,3.6,3.8,3.2,3.7,1.1,3.3,3.9,2.6,3.5,3.1,4.4,3.0,1.0,2.9,2.8,230334.74749148966,2,3.4519034289100827,Psychology
3.7,5.0,3.3,5.0,4.5,1.0,5.0,3.5,3.7,2.0,3.0,3.2,4.4,1.3,5.0,3.8,4.9,4.3,2.5,1.8,4.2,218349.72029601067,1,2.988571346148753,Data Science
2.9,4.1,2.6,2.8,4.4,1.9,4.4,3.8,3.7,2.9,5.0,4.1,4.4,2.5,4.3,4.0,4.1,4.1,1.9,1.7,1.0,167898.77123859894,1,4.59944565517659,Data Science
4.1,4.8,1.9,3.4,4.6,2.8,4.1,2.3,3.8,4.0,2.9,1.9,5.0,2.1,1.5,1.0,4.7,2.8,2.7,2.6,3.3,167788.47620417626,3,4.387981817758133,Linguistics
4.8,3.8,3.1,3.0,3.7,4.6,4.7,3.5,3.2,1.6,2.5,3.8,4.0,1.0,2.8,2.9,4.8,3.7,2.4,2.4,4.2,111646.35986340084,3,2.6343971238375454,Data Science
5.0,5.0,2.4,2.4,4.1,1.9,4.7,4.5,3.8,2.8,3.3,2.1,5.0,3.4,3.8,2.3,4.6,3.7,3.0,1.8,3.8,147956.76915253722,3,5.193755018261287,Data Science
4.2,4.8,4.6,1.9,5.0,3.6,5.0,1.8,4.5,2.3,4.1,3.0,4.9,3.0,1.2,1.0,4.8,2.7,2.3,2.0,5.0,190374.1707522737,2,2.873608660563008,Data Science
5.0,3.9,1.9,3.6,4.6,2.7,4.3,3.6,2.4,3.2,4.0,2.0,3.3,3.7,5.0,3.0,4.8,2.7,3.1,2.2,2.8,220988.87164211413,3,3.1125816302425426,Data Science
4.7,4.3,3.3,3.8,4.5,2.9,4.2,4.0,3.4,3.2,1.7,2.6,4.9,3.0,3.7,4.8,5.0,3.1,1.6,1.0,2.8,165329.4376882418,2,3.9253350269630976,Medicine
4.1,4.5,3.9,4.6,4.7,3.9,4.7,2.6,5.0,2.4,3.1,4.5,5.0,3.0,4.0,2.8,4.5,1.8,2.5,2.7,2.4,192064.50152933557,2,5.620790742297547,Data Science
3.3,4.2,4.5,3.9,5.0,1.8,4.8,4.0,1.3,2.7,2.9,1.4,4.4,3.9,2.6,3.2,4.8,3.0,1.5,2.6,1.4,180386.46623286823,1,4.0551385865530065,Design
4.9,3.5,4.3,5.0,4.6,2.4,5.0,1.7,3.0,3.2,4.3,3.4,4.3,2.0,2.7,2.0,4.7,2.4,1.0,3.0,2.5,122933.84377611094,1,3.3653926924099666,Data Science
3.8,4.4,4.1,4.9,4.7,3.1,4.0,2.6,3.6,2.7,2.8,3.0,4.2,2.9,1.0,3.5,5.0,2.4,2.3,2.7,4.3,168105.53300669193,3,4.792795250050582,Data Science
5.0,5.0,2.0,3.1,4.2,4.2,4.2,3.2,3.6,1.5,2.4,4.0,4.2,1.3,2.1,2.7,4.8,2.9,1.6,2.8,2.9,189423.06128990656,1,3.0512352180892544,Data Science
4.6,4.2,4.2,4.9,4.1,3.5,5.0,3.3,3.1,2.9,3.5,3.8,3.9,3.0,1.0,2.8,4.3,3.3,1.0,1.9,4.0,149565.00818500874,2,3.344868619473411,Data Science
3.8,4.0,3.9,3.6,4.7,2.6,3.9,2.6,3.5,1.5,4.7,3.6,4.2,3.8,4.2,2.7,4.6,4.5,3.5,2.2,1.8,158822.90302839488,1,4.326412595575361,Data Science
3.5,4.4,1.9,1.7,4.7,3.1,4.2,2.9,5.0,2.7,3.5,2.4,4.6,2.8,2.6,4.8,5.0,3.1,1.0,2.0,5.0,169620.22500121314,1,3.7538061801871865,Data Science
4.1,3.5,3.3,2.3,4.3,2.3,4.0,1.7,2.3,4.1,4.1,4.5,4.5,3.3,4.2,1.5,5.0,4.3,1.4,3.0,5.0,215003.1001729873,1,3.975603494928099,Data Science
4.7,4.7,3.7,4.7,3.9,1.8,4.6,1.9,1.5,4.9,1.4,2.6,4.5,4.3,1.1,3.4,4.3,3.6,1.4,3.1,2.1,69210.91323495375,3,3.2592157500854224,Medicine
4.1,5.0,4.2,3.3,3.9,2.4,4.0,2.3,2.3,2.3,2.6,2.4,4.6,3.4,2.1,4.3,4.3,1.4,2.3,1.7,3.3,71834.91295047614,3,4.613964753186454,Data Science
4.5,5.0,3.0,3.1,4.7,4.1,4.8,3.2,3.3,3.3,1.9,4.0,3.9,1.9,3.1,2.7,5.0,3.4,2.1,1.5,3.0,177636.98388953626,3,1.4488368256160888,Data Science
4.4,4.0,4.6,3.6,4.8,2.9,4.3,1.3,2.0,4.1,3.2,2.6,4.7,3.5,5.0,3.2,4.3,2.9,2.4,2.8,1.4,191416.8023771316,2,2.7821960580015066,Data Science
4.9,3.4,3.8,4.0,5.0,2.1,4.5,3.1,2.0,3.9,2.8,4.2,4.1,1.5,2.8,3.2,4.5,1.0,2.3,2.4,3.7,162877.840400215,3,3.609277916471002,Medicine
4.5,4.0,3.8,3.9,4.9,2.9,4.6,2.6,5.0,2.2,5.0,3.0,3.8,4.4,3.1,3.9,5.0,3.3,1.6,2.8,3.0,210863.60183737887,2,1.777015540966831,Data Science
3.9,4.9,2.1,3.2,4.6,3.8,5.0,3.8,4.4,2.2,4.2,4.0,3.3,2.8,3.6,2.5,4.3,5.0,2.1,2.3,1.7,152443.75518916923,2,4.250978892990528,Computer Science
